"dauid","ctuid"
"48061599","8250049.03"
"48061258","8250001.04"
"48062396","8250201.01"
"48110846","8350015.01"
"48062237","8250077.24"
"48060067","8250076.05"
"48062236","8250077.31"
"48060070","8250076.01"
"48060329","8250077.02"
"48110709","8350090.19"
"48110962","8350001.07"
"48111247","8350090.11"
"48111510","8350090.20"
"48111681","8350105.03"
"48111703","8350151.01"
"48060197","8250051.00"
"48061607","8250077.20"
"48061792","8250077.24"
"48062210","8250052.07"
"48061808","8250052.12"
"48060194","8250051.00"
"48060830","8250050.07"
"48111708","8350151.01"
"48111693","8350150.00"
"48111705","8350151.01"
"48111539","8350090.01"
"48110732","8350090.01"
"48060200","8250051.00"
"48111704","8350151.01"
"48112074","8350105.06"
"48110847","8350012.02"
"48060938","8250061.00"
"48060448","8250066.01"
"48060502","8250001.26"
"48111691","8350105.06"
"48060443","8250064.00"
"48110713","8350090.19"
"48110646","8350090.16"
"48060165","8250049.03"
"48110641","8350090.16"
"48110669","8350090.20"
"48110961","8350001.07"
"48110706","8350090.17"
"48112125","8350090.04"
"48110717","8350090.15"
"48110718","8350090.15"
"48110668","8350090.20"
"48112168","8350090.08"
"48111260","8350090.15"
"48112124","8350090.04"
"48111512","8350090.20"
"48110687","8350090.21"
"48060071","8250076.04"
"48060095","8250072.00"
"48110667","8350090.20"
"48111679","8350105.04"
"48061231","8250002.06"
"48111680","8350105.04"
"48061269","8250001.04"
"48112248","8350104.31"
"48111709","8350151.02"
"48061264","8250001.03"
"48060327","8250077.01"
"48061232","8250002.06"
"48110688","8350090.21"
"48112120","8350090.04"
"48110931","8350001.06"
"48110703","8350090.18"
"48110721","8350090.15"
"48110659","8350090.06"
"48060438","8250064.00"
"48111684","8350105.04"
"48110729","8350090.02"
"48061256","8250001.04"
"48060500","8250001.26"
"48061260","8250001.05"
"48110664","8350090.13"
"48060075","8250076.04"
"48060166","8250049.03"
"48110650","8350090.12"
"48110635","8350090.05"
"48061261","8250001.05"
"48110666","8350090.13"
"48111262","8350090.09"
"48060138","8250053.00"
"48110636","8350090.09"
"48110645","8350090.16"
"48110648","8350090.12"
"48112132","8350090.03"
"48110722","8350090.15"
"48110643","8350090.16"
"48110649","8350090.12"
"48061268","8250001.04"
"48060139","8250053.00"
"48060130","8250055.00"
"48060129","8250055.00"
"48060175","8250049.01"
"48061313","8250001.02"
"48060875","8250063.00"
"48060102","8250063.00"
"48060442","8250064.00"
"48111332","8350001.02"
"48110701","8350090.18"
"48060293","8250052.03"
"48112121","8350090.04"
"48110960","8350001.07"
"48111530","8350090.15"
"48110675","8350090.17"
"48060203","8250050.07"
"48061333","8250001.02"
"48060201","8250050.07"
"48061572","8250053.00"
"48061233","8250002.15"
"48061817","8250201.01"
"48060419","8250071.00"
"48060452","8250066.01"
"48061588","8250001.04"
"48062394","8250202.00"
"48061793","8250077.23"
"48060356","8250077.22"
"48062312","8250077.23"
"48062235","8250077.31"
"48061785","8250077.32"
"48061604","8250077.14"
"48061807","8250052.11"
"48060456","8250071.00"
"48060394","8250076.02"
"48060282","8250052.04"
"48060291","8250052.03"
"48060321","8250068.00"
"48060192","8250050.01"
"48061309","8250001.02"
"48061265","8250001.03"
"48061999","8250038.31"
"48060277","8250077.02"
"48061263","8250001.03"
"48060142","8250048.00"
"48060423","8250069.00"
"48060133","8250054.00"
"48060637","8250042.00"
"48060445","8250058.00"
"48060298","8250052.02"
"48060425","8250069.00"
"48060846","8250056.00"
"48060422","8250069.00"
"48061513","8250076.12"
"48060373","8250077.19"
"48060086","8250075.01"
"48060311","8250066.02"
"48062267","8250001.31"
"48060863","8250059.00"
"48060897","8250060.00"
"48060868","8250058.00"
"48060853","8250048.00"
"48060747","8250023.00"
"48061190","8250033.02"
"48061769","8250076.13"
"48060749","8250024.00"
"48060272","8250077.03"
"48060334","8250077.16"
"48061849","8250200.05"
"48061622","8250076.12"
"48060712","8250017.05"
"48060370","8250077.20"
"48062197","8250001.32"
"48060564","8250029.00"
"48060568","8250024.00"
"48062212","8250052.07"
"48060645","8250043.00"
"48062127","8250021.00"
"48061841","8250205.03"
"48060753","8250025.00"
"48061339","8250001.06"
"48061886","8250017.06"
"48061372","8250001.11"
"48060743","8250023.00"
"48060759","8250020.00"
"48061312","8250001.02"
"48060695","8250018.00"
"48060686","8250019.00"
"48111701","8350151.02"
"48060110","8250058.00"
"48061824","8250205.03"
"48060876","8250063.00"
"48060518","8250001.09"
"48060871","8250062.00"
"48062205","8250077.19"
"48060665","8250046.02"
"48060631","8250032.00"
"48061348","8250001.22"
"48060740","8250015.00"
"48060562","8250030.00"
"48060560","8250029.00"
"48060299","8250052.02"
"48061379","8250001.28"
"48061767","8250076.13"
"48060619","8250028.00"
"48060656","8250043.00"
"48060063","8250076.06"
"48060614","8250028.00"
"48060748","8250023.00"
"48061882","8250017.06"
"48060149","8250019.00"
"48060841","8250046.02"
"48060838","8250047.00"
"48060315","8250067.00"
"48060410","8250074.00"
"48060433","8250070.00"
"48060591","8250027.00"
"48060187","8250050.01"
"48061603","8250077.06"
"48061645","8250048.00"
"48060087","8250074.00"
"48060638","8250042.00"
"48062124","8250075.02"
"48060579","8250027.00"
"48061307","8250001.02"
"48060896","8250041.00"
"48060590","8250027.00"
"48060851","8250054.00"
"48060569","8250024.00"
"48060679","8250020.00"
"48060799","8250001.13"
"48061350","8250001.22"
"48060403","8250076.01"
"48060632","8250032.00"
"48060800","8250001.13"
"48061337","8250001.06"
"48060153","8250049.01"
"48060109","8250058.00"
"48061559","8250077.14"
"48060571","8250024.00"
"48061385","8250001.11"
"48061638","8250049.02"
"48060429","8250070.00"
"48061829","8250205.02"
"48060268","8250077.03"
"48060727","8250016.00"
"48060185","8250050.01"
"48060536","8250006.00"
"48062128","8250021.00"
"48061465","8250001.02"
"48061321","8250001.01"
"48060147","8250047.00"
"48060667","8250046.02"
"48060617","8250028.00"
"48060387","8250076.05"
"48060618","8250028.00"
"48060278","8250077.02"
"48060615","8250028.00"
"48060526","8250007.01"
"48060742","8250015.00"
"48060845","8250056.00"
"48061320","8250001.01"
"48060902","8250034.00"
"48061308","8250001.02"
"48061253","8250001.04"
"48060745","8250023.00"
"48061336","8250001.06"
"48060215","8250052.06"
"48061357","8250001.23"
"48060389","8250076.15"
"48060331","8250077.06"
"48060208","8250052.01"
"48061833","8250205.01"
"48062133","8250021.00"
"48060847","8250056.00"
"48060127","8250055.00"
"48060145","8250047.00"
"48060681","8250019.00"
"48061304","8250011.00"
"48060623","8250031.00"
"48060648","8250044.00"
"48060535","8250006.00"
"48060409","8250076.03"
"48060628","8250030.00"
"48060174","8250049.01"
"48060435","8250064.00"
"48061300","8250005.00"
"48060694","8250018.00"
"48060616","8250028.00"
"48060683","8250019.00"
"48060621","8250028.00"
"48060647","8250044.00"
"48060575","8250026.00"
"48060563","8250029.00"
"48061825","8250205.03"
"48060702","8250019.00"
"48061341","8250001.06"
"48060495","8250001.25"
"48062213","8250002.08"
"48060196","8250051.00"
"48060493","8250001.29"
"48061517","8250076.24"
"48060898","8250041.00"
"48061768","8250076.13"
"48060592","8250027.00"
"48060842","8250046.02"
"48061351","8250001.22"
"48060837","8250047.00"
"48060341","8250077.17"
"48061241","8250001.10"
"48060206","8250052.01"
"48062207","8250077.19"
"48061483","8250003.00"
"48062204","8250077.16"
"48060207","8250052.01"
"48060374","8250077.19"
"48060612","8250031.00"
"48061574","8250052.02"
"48060385","8250076.06"
"48060304","8250052.03"
"48060400","8250075.01"
"48060620","8250028.00"
"48060923","8250039.00"
"48060936","8250061.00"
"48060117","8250057.00"
"48060861","8250060.00"
"48060934","8250040.00"
"48060886","8250060.00"
"48060267","8250077.03"
"48060415","8250076.03"
"48060455","8250066.02"
"48062216","8250077.06"
"48060104","8250063.00"
"48061516","8250076.12"
"48062273","8250076.24"
"48061301","8250004.00"
"48060309","8250052.04"
"48060865","8250059.00"
"48060444","8250057.00"
"48060320","8250068.00"
"48060866","8250059.00"
"48061577","8250022.00"
"48060271","8250077.03"
"48060889","8250060.00"
"48061861","8250017.04"
"48062129","8250021.00"
"48060848","8250056.00"
"48060651","8250045.00"
"48060424","8250069.00"
"48060156","8250049.01"
"48060878","8250062.00"
"48060161","8250049.02"
"48060089","8250075.01"
"48060106","8250063.00"
"48060108","8250058.00"
"48060872","8250062.00"
"48060717","8250049.02"
"48061276","8250003.00"
"48060850","8250056.00"
"48062126","8250021.00"
"48060123","8250057.00"
"48061627","8250076.12"
"48061362","8250001.11"
"48060088","8250075.01"
"48061248","8250001.07"
"48060806","8250001.17"
"48060873","8250062.00"
"48060413","8250074.00"
"48061296","8250010.00"
"48060527","8250006.00"
"48062125","8250075.02"
"48060181","8250053.00"
"48060746","8250023.00"
"48060496","8250001.25"
"48061249","8250001.07"
"48060205","8250052.06"
"48060924","8250040.00"
"48062446","8250200.02"
"48060708","8250017.01"
"48060891","8250060.00"
"48060662","8250046.01"
"48060186","8250050.01"
"48061247","8250001.07"
"48060640","8250042.00"
"48060629","8250030.00"
"48060905","8250034.00"
"48060113","8250058.00"
"48060673","8250025.00"
"48060179","8250053.00"
"48061370","8250001.08"
"48060134","8250054.00"
"48061765","8250076.13"
"48060426","8250069.00"
"48060428","8250067.00"
"48060630","8250032.00"
"48061222","8250002.07"
"48060520","8250007.01"
"48060492","8250001.29"
"48061322","8250001.01"
"48061306","8250004.00"
"48061377","8250001.28"
"48060126","8250057.00"
"48060276","8250077.02"
"48061363","8250001.08"
"48060434","8250065.00"
"48060627","8250030.00"
"48061329","8250001.01"
"48060895","8250041.00"
"48060570","8250024.00"
"48060864","8250059.00"
"48060862","8250059.00"
"48061203","8250002.08"
"48060710","8250017.01"
"48060892","8250041.00"
"48061328","8250001.14"
"48060887","8250060.00"
"48060512","8250001.09"
"48060601","8250044.00"
"48061466","8250001.02"
"48060901","8250034.00"
"48060136","8250054.00"
"48061567","8250076.14"
"48061616","8250002.06"
"48061297","8250005.00"
"48061589","8250001.04"
"48060497","8250001.25"
"48060318","8250068.00"
"48060750","8250024.00"
"48060877","8250072.00"
"48060125","8250057.00"
"48061345","8250001.22"
"48060273","8250077.03"
"48061831","8250205.01"
"48061637","8250076.09"
"48062089","8250205.03"
"48060680","8250020.00"
"48061839","8250205.01"
"48060432","8250070.00"
"48060198","8250051.00"
"48061605","8250077.14"
"48062209","8250052.07"
"48061359","8250001.23"
"48061641","8250077.14"
"48060323","8250077.01"
"48062188","8250001.29"
"48111685","8350105.05"
"48111265","8350090.09"
"48111371","8350090.06"
"48060411","8250074.00"
"48060678","8250020.00"
"48060528","8250006.00"
"48060635","8250042.00"
"48061573","8250052.03"
"48060578","8250026.00"
"48062120","8250075.02"
"48061890","8250200.06"
"48060792","8250001.13"
"48060441","8250064.00"
"48060157","8250049.01"
"48060933","8250040.00"
"48060693","8250018.00"
"48060178","8250053.00"
"48060646","8250043.00"
"48060412","8250074.00"
"48061298","8250005.00"
"48060611","8250031.00"
"48061310","8250001.02"
"48060613","8250031.00"
"48060566","8250029.00"
"48060671","8250025.00"
"48111702","8350151.02"
"48060669","8250025.00"
"48060741","8250015.00"
"48061376","8250001.28"
"48061378","8250001.28"
"48061373","8250001.11"
"48060112","8250058.00"
"48061342","8250001.06"
"48061275","8250004.00"
"48061367","8250001.08"
"48061272","8250003.00"
"48061821","8250201.01"
"48061636","8250001.08"
"48061568","8250076.09"
"48061463","8250001.07"
"48060690","8250018.00"
"48061518","8250076.24"
"48061565","8250077.04"
"48060243","8250077.05"
"48060894","8250041.00"
"48060340","8250077.17"
"48061560","8250077.13"
"48060843","8250046.02"
"48060230","8250077.04"
"48062173","8250001.39"
"48060391","8250076.15"
"48061639","8250077.13"
"48060214","8250052.06"
"48061672","8250076.12"
"48060210","8250052.01"
"48062184","8250077.16"
"48060056","8250076.14"
"48060061","8250076.15"
"48060057","8250076.14"
"48060319","8250068.00"
"48061508","8250076.06"
"48060062","8250076.06"
"48060114","8250058.00"
"48060388","8250076.06"
"48060903","8250034.00"
"48060177","8250053.00"
"48060144","8250047.00"
"48060324","8250077.01"
"48060869","8250059.00"
"48060904","8250034.00"
"48060401","8250075.01"
"48060121","8250057.00"
"48060937","8250061.00"
"48060152","8250049.01"
"48061617","8250001.23"
"48060119","8250056.00"
"48060751","8250024.00"
"48060839","8250047.00"
"48060150","8250047.00"
"48060643","8250043.00"
"48061347","8250001.23"
"48060719","8250017.05"
"48060115","8250058.00"
"48061602","8250077.06"
"48060308","8250052.04"
"48060256","8250077.06"
"48060317","8250067.00"
"48062176","8250052.06"
"48061621","8250076.12"
"48060417","8250071.00"
"48060246","8250077.05"
"48060264","8250077.17"
"48060399","8250076.03"
"48061569","8250066.02"
"48060381","8250076.14"
"48060146","8250047.00"
"48060316","8250067.00"
"48060300","8250052.02"
"48060408","8250076.03"
"48060668","8250026.00"
"48061522","8250062.00"
"48060685","8250019.00"
"48060261","8250077.06"
"48060925","8250040.00"
"48060586","8250045.00"
"48060670","8250025.00"
"48060672","8250025.00"
"48060158","8250049.02"
"48060821","8250049.02"
"48061246","8250001.10"
"48062214","8250002.08"
"48061669","8250046.01"
"48061302","8250004.00"
"48060289","8250052.04"
"48061299","8250005.00"
"48060301","8250052.02"
"48061303","8250004.00"
"48061557","8250077.17"
"48060398","8250076.03"
"48060188","8250051.00"
"48060761","8250020.00"
"48060128","8250055.00"
"48060652","8250045.00"
"48060666","8250046.02"
"48060929","8250040.00"
"48062165","8250050.07"
"48060874","8250062.00"
"48060274","8250077.02"
"48060064","8250076.06"
"48060103","8250063.00"
"48062152","8250046.01"
"48062132","8250021.00"
"48060085","8250075.01"
"48061840","8250205.03"
"48060132","8250055.00"
"48060275","8250077.02"
"48060386","8250076.06"
"48060135","8250054.00"
"48062131","8250021.00"
"48060711","8250017.05"
"48060677","8250020.00"
"48060820","8250049.02"
"48060582","8250045.00"
"48060567","8250023.00"
"48060744","8250022.00"
"48060290","8250052.04"
"48060375","8250077.19"
"48060794","8250001.17"
"48060079","8250076.04"
"48060377","8250077.19"
"48060237","8250077.04"
"48060798","8250001.13"
"48061570","8250066.02"
"48060664","8250046.02"
"48060654","8250046.01"
"48062477","8250200.02"
"48060120","8250057.00"
"48062130","8250021.00"
"48061250","8250001.07"
"48061338","8250001.06"
"48062123","8250075.02"
"48060739","8250015.00"
"48061282","8250011.00"
"48060521","8250007.01"
"48061280","8250011.00"
"48060529","8250006.00"
"48060511","8250001.09"
"48061305","8250004.00"
"48060494","8250001.28"
"48060805","8250001.17"
"48061364","8250001.08"
"48061374","8250001.28"
"48061340","8250001.06"
"48060233","8250077.04"
"48061523","8250062.00"
"48060885","8250061.00"
"48060202","8250050.07"
"48060168","8250049.03"
"48060093","8250072.00"
"48060169","8250049.03"
"48060644","8250043.00"
"48060116","8250057.00"
"48060302","8250052.01"
"48060860","8250041.00"
"48020404","8100100.01"
"48060655","8250046.01"
"48060763","8250022.00"
"48060682","8250019.00"
"48060392","8250076.05"
"48060625","8250027.00"
"48060899","8250041.00"
"48060790","8250001.13"
"48060151","8250049.01"
"48060118","8250056.00"
"48060760","8250020.00"
"48060867","8250059.00"
"48061201","8250002.08"
"48060649","8250045.00"
"48060807","8250001.17"
"48060514","8250001.09"
"48060856","8250059.00"
"48060513","8250001.09"
"48062206","8250077.19"
"48061822","8250201.01"
"48061279","8250003.00"
"48060687","8250019.00"
"48061564","8250077.05"
"48060505","8250001.25"
"48061360","8250001.22"
"48060689","8250019.00"
"48061358","8250001.23"
"48060384","8250076.06"
"48061832","8250205.01"
"48060390","8250076.15"
"48061834","8250205.01"
"48060328","8250077.02"
"48061353","8250001.11"
"48061606","8250077.20"
"48060140","8250048.00"
"48061664","8250077.21"
"48061561","8250077.13"
"48061346","8250001.23"
"48110663","8350090.13"
"48061462","8250001.07"
"48060752","8250025.00"
"48111373","8350090.05"
"48111532","8350090.05"
"48061240","8250001.07"
"48060519","8250007.01"
"48060793","8250001.17"
"48060622","8250027.00"
"48061502","8250076.09"
"48061326","8250007.01"
"48060395","8250076.02"
"48062121","8250075.02"
"48060190","8250050.01"
"48060797","8250001.13"
"48060758","8250018.00"
"48061349","8250001.22"
"48060684","8250019.00"
"48060457","8250074.00"
"48060101","8250071.00"
"48061314","8250001.02"
"48060585","8250045.00"
"48060604","8250031.00"
"48060688","8250020.00"
"48060639","8250042.00"
"48111700","8350151.02"
"48061267","8250001.03"
"48061230","8250002.14"
"48060565","8250029.00"
"48061827","8250205.02"
"48061828","8250205.02"
"48061380","8250001.29"
"48060574","8250026.00"
"48060802","8250001.13"
"48060533","8250006.00"
"48061843","8250205.02"
"48061850","8250200.05"
"48062186","8250077.16"
"48061624","8250076.12"
"48060229","8250077.04"
"48060930","8250040.00"
"48061189","8250035.01"
"48060764","8250022.00"
"48060561","8250030.00"
"48061659","8250076.24"
"48060858","8250059.00"
"48060269","8250077.03"
"48061244","8250001.10"
"48060358","8250077.05"
"48060234","8250077.04"
"48060382","8250076.15"
"48060211","8250052.02"
"48060209","8250052.01"
"48060240","8250077.05"
"48060216","8250052.07"
"48062178","8250050.06"
"48060059","8250076.14"
"48060378","8250076.14"
"48060270","8250077.03"
"48060303","8250052.01"
"48062175","8250052.06"
"48062182","8250050.06"
"48060212","8250052.02"
"48061851","8250200.06"
"48060183","8250053.00"
"48060884","8250061.00"
"48062153","8250046.01"
"48060080","8250076.04"
"48061356","8250001.11"
"48062068","8250001.30"
"48061243","8250001.10"
"48060148","8250047.00"
"48060661","8250043.00"
"48060238","8250077.04"
"48062069","8250001.30"
"48061344","8250001.06"
"48060265","8250077.17"
"48061375","8250001.28"
"48060180","8250053.00"
"48060254","8250077.17"
"48060380","8250076.14"
"48060232","8250077.05"
"48060184","8250050.01"
"48060795","8250001.17"
"48060893","8250041.00"
"48060310","8250066.02"
"48060307","8250051.00"
"48060926","8250040.00"
"48060852","8250048.00"
"48060587","8250045.00"
"48062179","8250050.06"
"48060154","8250049.01"
"48060404","8250076.01"
"48060900","8250041.00"
"48060700","8250017.01"
"48060427","8250070.00"
"48061642","8250001.09"
"48060322","8250068.00"
"48060286","8250066.02"
"48060189","8250050.01"
"48060606","8250044.00"
"48060927","8250040.00"
"48060597","8250044.00"
"48060191","8250050.01"
"48061368","8250001.08"
"48060584","8250045.00"
"48061343","8250001.06"
"48061242","8250001.10"
"48062177","8250052.06"
"48061887","8250017.06"
"48060796","8250001.17"
"48060440","8250064.00"
"48060705","8250017.01"
"48060163","8250049.02"
"48060583","8250045.00"
"48060439","8250064.00"
"48061202","8250002.08"
"48060530","8250006.00"
"48061278","8250003.00"
"48062208","8250077.19"
"48061635","8250002.08"
"48061671","8250076.12"
"48060058","8250076.14"
"48060531","8250006.00"
"48060663","8250046.02"
"48060931","8250040.00"
"48060928","8250040.00"
"48060580","8250045.00"
"48060499","8250001.25"
"48061252","8250001.04"
"48060849","8250056.00"
"48061461","8250001.07"
"48061274","8250003.00"
"48061365","8250001.08"
"48060414","8250076.03"
"48061327","8250001.14"
"48060155","8250049.01"
"48061273","8250003.00"
"48062190","8250001.29"
"48062189","8250001.29"
"48060105","8250058.00"
"48061601","8250077.16"
"48060252","8250077.17"
"48060534","8250006.00"
"48062183","8250050.06"
"48060510","8250001.09"
"48061643","8250043.00"
"48061501","8250076.09"
"48060066","8250076.05"
"48062164","8250022.00"
"48060890","8250060.00"
"48061225","8250002.07"
"48060703","8250018.00"
"48060508","8250001.09"
"48060801","8250001.13"
"48061318","8250001.01"
"48060581","8250045.00"
"48062203","8250077.16"
"48060498","8250001.25"
"48061648","8250001.25"
"48060634","8250042.00"
"48062202","8250077.16"
"48062233","8250077.31"
"48060312","8250066.02"
"48060416","8250076.03"
"48061354","8250001.11"
"48061506","8250076.09"
"48061826","8250205.02"
"48060306","8250051.00"
"48060122","8250057.00"
"48060339","8250077.17"
"48060349","8250077.14"
"48060506","8250001.25"
"48061618","8250001.23"
"48111508","8350090.13"
"48110634","8350090.05"
"48110652","8350090.12"
"48110654","8350090.06"
"48061277","8250003.00"
"48060692","8250018.00"
"48060402","8250076.02"
"48060172","8250049.03"
"48060633","8250032.00"
"48061319","8250001.01"
"48060716","8250049.02"
"48060107","8250058.00"
"48060808","8250001.17"
"48060803","8250001.17"
"48060516","8250001.09"
"48060602","8250031.00"
"48060804","8250001.17"
"48061864","8250050.12"
"48061316","8250001.01"
"48061317","8250001.01"
"48060733","8250016.00"
"48061266","8250001.03"
"48060859","8250059.00"
"48060393","8250076.02"
"48111053","8350009.00"
"48111054","8350009.00"
"48111286","8350023.00"
"48111043","8350008.01"
"48111060","8350009.00"
"48080099","8300010.00"
"48110838","8350014.00"
"48111724","8350152.00"
"48112142","8350064.02"
"48110335","8350071.00"
"48111947","8350121.04"
"48111056","8350009.00"
"48112367","8350155.00"
"48111889","8350120.08"
"48111073","8350027.00"
"48110137","8350034.00"
"48112332","8350006.17"
"48112319","8350006.18"
"48111269","8350029.00"
"48111266","8350050.00"
"48111720","8350153.02"
"48112055","8350157.00"
"48110833","8350017.00"
"48111718","8350153.02"
"48110205","8350046.00"
"48111135","8350028.00"
"48110247","8350068.01"
"48110836","8350014.00"
"48111106","8350065.03"
"48110787","8350019.02"
"48112139","8350111.00"
"48111785","8350157.00"
"48111116","8350065.01"
"48111642","8350101.02"
"48110852","8350012.01"
"48110786","8350037.00"
"48112054","8350157.00"
"48112334","8350034.00"
"48080124","8300014.00"
"48111307","8350014.00"
"48111894","8350120.08"
"48111565","8350111.00"
"48110214","8350045.00"
"48110368","8350062.00"
"48111788","8350157.00"
"48111895","8350120.05"
"48111524","8350006.17"
"48111109","8350065.02"
"48110126","8350043.00"
"48111087","8350029.00"
"48110788","8350019.02"
"48111153","8350006.13"
"48111602","8350101.01"
"48110178","8350031.00"
"48110845","8350015.02"
"48110192","8350047.00"
"48111942","8350121.04"
"48111732","8350154.00"
"48111285","8350023.00"
"48111946","8350121.03"
"48111891","8350120.08"
"48080087","8300001.01"
"48110206","8350046.00"
"48110832","8350017.00"
"48110356","8350070.00"
"48110211","8350044.00"
"48080163","8300012.00"
"48080161","8300012.00"
"48110101","8350057.00"
"48111125","8350051.01"
"48110801","8350042.02"
"48111569","8350110.02"
"48112078","8350105.06"
"48110338","8350070.00"
"48111870","8350162.05"
"48111206","8350005.07"
"48110090","8350058.00"
"48111454","8350073.00"
"48111465","8350072.00"
"48111643","8350101.02"
"48111981","8350160.03"
"48110226","8350046.00"
"48080169","8300012.00"
"48111078","8350028.00"
"48110820","8350039.00"
"48111458","8350075.01"
"48111621","8350102.00"
"48111100","8350064.01"
"48111468","8350072.00"
"48110100","8350057.00"
"48110983","8350005.07"
"48111637","8350103.00"
"48111789","8350157.00"
"48111083","8350029.00"
"48080111","8300016.03"
"48080128","8300015.00"
"48110805","8350043.00"
"48111574","8350110.01"
"48110361","8350061.00"
"48110802","8350042.02"
"48110125","8350057.00"
"48080167","8300012.00"
"48110212","8350044.00"
"48110336","8350070.00"
"48110750","8350020.00"
"48080127","8300015.00"
"48110800","8350058.00"
"48080119","8300016.03"
"48112276","8350166.02"
"48110831","8350020.00"
"48110749","8350017.00"
"48111816","8350160.01"
"48111893","8350120.08"
"48111968","8350120.02"
"48110213","8350044.00"
"48110182","8350048.00"
"48112197","8350120.07"
"48110265","8350066.02"
"48110807","8350043.00"
"48111009","8350006.18"
"48110387","8350058.00"
"48111155","8350006.13"
"48110188","8350048.00"
"48111719","8350153.02"
"48111139","8350028.00"
"48111165","8350006.13"
"48110842","8350015.02"
"48111499","8350007.01"
"48110789","8350019.02"
"48080089","8300001.01"
"48111915","8350120.08"
"48111847","8350164.03"
"48111941","8350121.04"
"48111714","8350152.00"
"48111944","8350121.03"
"48111057","8350009.00"
"48110258","8350068.02"
"48110746","8350016.02"
"48111088","8350029.00"
"48110834","8350017.00"
"48111920","8350120.01"
"48080088","8300001.01"
"48080469","8300001.02"
"48080097","8300010.00"
"48112199","8350120.08"
"48111049","8350007.02"
"48111976","8350006.09"
"48111082","8350029.00"
"48110239","8350063.00"
"48110791","8350042.01"
"48110679","8350090.21"
"48111144","8350027.00"
"48110357","8350067.02"
"48111717","8350153.02"
"48111940","8350121.04"
"48110841","8350015.02"
"48110745","8350016.02"
"48110408","8350075.05"
"48111577","8350110.01"
"48110441","8350078.16"
"48110250","8350066.01"
"48110438","8350078.16"
"48111582","8350106.01"
"48111716","8350153.02"
"48110843","8350015.02"
"48111795","8350155.00"
"48111918","8350120.03"
"48110698","8350090.22"
"48111590","8350075.11"
"48111591","8350075.11"
"48080164","8300012.00"
"48110354","8350070.00"
"48111467","8350072.00"
"48111080","8350029.00"
"48112020","8350166.01"
"48111141","8350027.00"
"48110337","8350070.00"
"48112292","8350033.02"
"48111937","8350121.04"
"48110253","8350067.02"
"48080157","8300011.00"
"48080165","8300012.00"
"48110208","8350046.00"
"48111975","8350006.09"
"48112019","8350166.02"
"48111167","8350006.15"
"48111079","8350029.00"
"48111449","8350075.03"
"48111608","8350102.00"
"48111456","8350075.01"
"48111613","8350104.13"
"48110196","8350047.00"
"48111168","8350006.15"
"48111075","8350027.00"
"48111466","8350072.00"
"48111148","8350006.16"
"48110088","8350058.00"
"48110982","8350005.08"
"48110207","8350045.00"
"48110851","8350012.01"
"48080115","8300015.00"
"48111074","8350027.00"
"48080109","8300016.03"
"48112141","8350111.00"
"48111575","8350110.01"
"48110096","8350059.00"
"48111284","8350023.00"
"48110797","8350042.02"
"48080162","8300012.00"
"48110209","8350045.00"
"48080106","8300013.00"
"48110835","8350017.00"
"48112024","8350166.02"
"48110752","8350020.00"
"48110333","8350071.00"
"48110839","8350014.00"
"48111115","8350066.02"
"48110174","8350030.00"
"48080117","8300016.02"
"48111133","8350028.00"
"48110804","8350043.00"
"48111308","8350013.00"
"48080141","8300004.00"
"48110755","8350019.02"
"48111897","8350120.05"
"48111892","8350120.08"
"48111616","8350104.13"
"48110262","8350068.02"
"48111929","8350121.02"
"48080254","8300008.01"
"48111784","8350157.00"
"48112140","8350111.00"
"48112093","8350104.15"
"48110747","8350017.00"
"48111902","8350120.05"
"48112202","8350120.05"
"48111010","8350006.17"
"48111899","8350120.05"
"48111154","8350006.13"
"48111114","8350065.02"
"48111008","8350006.18"
"48111107","8350065.01"
"48110395","8350075.08"
"48110246","8350066.02"
"48110245","8350066.01"
"48111980","8350079.06"
"48111136","8350028.00"
"48111500","8350006.15"
"48111310","8350012.02"
"48111157","8350028.00"
"48112303","8350153.02"
"48111787","8350157.00"
"48112058","8350165.01"
"48110181","8350048.00"
"48111164","8350006.13"
"48111525","8350006.17"
"48111137","8350028.00"
"48111132","8350050.00"
"48112184","8350160.04"
"48110840","8350015.02"
"48111048","8350007.02"
"48111916","8350120.03"
"48111919","8350120.03"
"48110243","8350066.01"
"48111723","8350152.00"
"48110189","8350048.00"
"48111713","8350152.00"
"48110993","8350005.02"
"48111287","8350032.02"
"48111601","8350101.01"
"48110785","8350019.02"
"48111934","8350121.02"
"48080084","8300001.02"
"48080098","8300010.00"
"48111943","8350121.04"
"48112016","8350165.03"
"48110422","8350075.10"
"48111104","8350064.01"
"48110423","8350075.10"
"48110248","8350067.01"
"48111730","8350154.00"
"48111142","8350027.00"
"48110260","8350068.02"
"48110795","8350042.01"
"48110193","8350047.00"
"48111195","8350006.15"
"48110132","8350044.00"
"48110249","8350067.01"
"48110799","8350042.02"
"48112312","8350078.16"
"48110242","8350066.01"
"48111573","8350110.02"
"48110251","8350067.01"
"48112232","8350079.03"
"48112233","8350079.03"
"48110892","8350003.00"
"48111330","8350005.09"
"48110978","8350005.09"
"48111086","8350029.00"
"48111721","8350152.00"
"48111147","8350006.16"
"48110200","8350047.00"
"48111722","8350154.00"
"48111117","8350065.01"
"48111453","8350073.00"
"48111476","8350075.10"
"48111597","8350075.12"
"48111572","8350110.02"
